Player,Position,Mid 3rd,Tkl+Int,Int_stats_misc,Unnamed: 0,1/3,90s,90s_stats_possession,Starts,Blocks_stats_defense,PrgP,onxGA,onGA,Pass,onG,G/SoT,Off,Att,Def 3rd,MP_stats_playing_time,Cmp,onxG,Carries,Att 3rd,FK_stats_passing_types,+/-90,xG+/-90,TotDist,PKcon,Sw,+/-,Mn/MP,Fld_stats_misc,xG+/-,PassLive,npxG/Sh,PrgDist,GCA90,GCA,Sh_stats_defense,Won%,SoT/90,1/3_stats_possession,Ast,G/Sh,Sh/90,PrgR,Tkl%,SCA,PrgC,Def 3rd_stats_possession,A-xAG,PPA,TB,SCA90,Succ,Tkld,G+A,npxG+xAG,Att 3rd_stats_possession,CrsPA,xAG,Dead,KP,npxG,xA,Gls,xG,Crs,G-xG,CPA,PassDead,CK,FK,Out,In,PKwon,TI,OG,PK,Str,SoT%,Cmp%,Succ%,Tkld%,Total Score
Harry Winks,Defensive Midfield,-4285.88227136394,-4341.059994464383,-4973.536096193939,-4715.303977888348,5231.521297566845,1967.455529711893,1917.961775799897,1139.8805695245107,185.64360773222387,3296.9672842481696,4176.697208278254,5741.383002240211,-524.4041225129007,-1299.5652016003776,-4313.330113477707,1201.4347290684557,2476.1416632074834,-965.2206060185399,1361.6565980642301,2350.145764156964,-1233.014946865359,2399.1331553307473,-2260.501124567948,2889.788118885182,-3368.3298164256594,-3230.7618909763455,1256.539258770354,-1604.8581599716388,-1890.9362275995716,-3726.1230813805078,624.9318488118901,-934.9245946917533,-3184.3010250954167,760.304485649676,-3060.374485906654,1782.8287950792521,106.40027191917505,112.53251914127738,570.8833561099208,436.23543950010827,55.477725771786716,-211.942512953842,1216.2036723767799,-1059.2856706084237,-791.1937054059672,-828.6620471672999,-957.729395616562,613.0648477201961,528.2197199692786,306.5882557066499,1054.712002968582,-309.56237396151937,517.2224846760198,345.2535998307013,-674.0735811745172,211.9000947474082,51.741195884456154,-197.32137668639245,-62.733756002407674,1196.1455588103631,118.88272540690564,367.4388777513002,290.4173108939104,-345.86767523441614,140.76007732572833,-230.32927762493668,-230.63172583644513,362.6618315173216,-43.5721648097298,-159.67669490117737,243.8659661021389,169.73736150364422,-45.43463351560987,35.59530316962521,149.5888522761185,-20.66855934918131,-3.9371365452567266,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,-6142.258802427715
Hugo Guillamón,Defensive Midfield,-5028.547253526714,-8235.472011903981,-7144.909172337146,-4578.7630034278645,-6675.464178182197,-8740.416053487403,-8520.54018096737,-8435.939232943134,-7482.865419360378,-6119.26914872332,-5752.708418062747,-6629.595174231899,-6082.397815725286,-6562.510248805528,-4313.330113477707,-2934.273280609499,-5414.827021193657,-6060.44680776252,-5225.817214192449,-4769.582131895711,-5930.353591618755,-5006.13295437965,-3429.951128318419,-2156.76869360699,-4375.1332498514885,-8601.263095613846,-3732.030871731425,-1604.8581599716388,-1276.63934059354,-971.9206110414402,-5208.851772430795,-2870.8674250881736,-1811.9760903057074,-2721.5348551953925,-1733.1618075849315,-2507.6692609022903,1135.8947948128146,-1276.6620274993184,-2254.594636802775,287.6131637663449,265.6473112352731,-2108.8280038907287,-1271.8015545425756,-1059.2856706084237,-1111.9721273032903,-1329.2149373009784,3797.9493217659056,-1489.710869490153,-1659.9352953967586,-1392.9305615843416,-57.38776480946604,-697.0565343748898,-875.0004440007856,-282.33533856170163,-934.3954172699619,-845.9119320195338,-660.6952705245942,-830.3113904037108,-721.2445713239773,-133.73055937010272,-560.6439971417476,-323.4946725737709,-476.318657395322,-402.08923310681405,-289.5316084364894,-230.32927762493668,-263.3912745862062,-186.91319125661857,-9.634414809477763,-159.67669490117737,-88.63028583037475,-59.78473639363484,-45.43463351560987,-38.2065416260842,-29.790228193843337,-20.66855934918131,-17.284625969517222,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,-197373.66225849823
Ibrahim Sangaré,Defensive Midfield,-2800.552307038392,-7319.139772506429,-8773.438979444552,-4442.222028967381,-6916.009339308441,-9476.071353096515,-9237.689170363596,-9172.540756209874,-6971.63148422087,-6447.7425126641865,-8676.086724295123,-8920.517058763771,-4847.2881061225335,-5159.058236217487,-4313.330113477707,-5002.127285448476,-5773.925946154734,-4207.6372798556185,-7860.806739095121,-5118.034423104639,-4984.361781217029,-5127.332072378184,-3429.951128318419,-2544.9653714910028,5621.4505181636705,2733.040406336789,-4125.682612497487,-1604.8581599716388,-3119.5300016116344,1093.7312417128605,-4479.628819775459,-2655.762666155238,510.4199531845696,-3024.303493529746,-3060.374485906654,-2724.1897441925216,-2540.871358378755,-1971.259300819616,-2725.507635621557,-1089.619924699862,1001.2408603574759,-1950.7542129793214,-27.7989410828978,-1059.2856706084237,-1657.2954445287394,-1579.4913823678176,-1293.7837803566504,-1621.1343518157998,-1659.9352953967586,-1536.5518700878056,776.6870610240699,-955.3859746504701,-875.0004440007856,-419.26383421095306,-1064.5563353176842,-845.9119320195338,-304.47703732006903,-684.2367718535604,-773.2322672704171,-466.1995889152191,-334.1350896255298,-350.06903989396596,-425.2029261760398,-458.31079097921184,-361.24688939685893,-230.32927762493668,-296.1508233359672,-203.56697982552583,24.303335190774277,-159.67669490117737,-88.63028583037475,-59.78473639363484,-45.43463351560987,-38.2065416260842,-29.790228193843337,-20.66855934918131,-17.284625969517222,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,-190795.11057560908
Ibrahima Sissoko,Defensive Midfield,5368.762496752118,8258.508297251967,8054.702360665306,-4396.708370813887,-60.472247210507334,8179.655837522168,7973.886575145789,7032.692755658445,4786.749023987785,2311.5471924255717,13501.265943674623,13988.701786554951,4416.0347158981085,1507.3388235757025,1695.8304950866361,-866.4192757705216,947.6693159372511,5982.815123632341,4655.39350419257,42.82653858433778,3170.74003259095,993.2233865477588,1247.8488866834632,-3321.35872725903,-3757.7746610035633,-3100.4728990773287,7.0096428216302815,4640.133375570173,-1276.63934059354,-6021.291806663065,2375.0669351846955,2076.5420303693445,-4477.453367493412,2879.6849539901527,-405.94912926320876,331.043987764567,-776.0236048468016,112.53251914127738,1041.7963549287033,247.98055690400815,160.56251850352976,578.4264416031941,-27.7989410828978,968.6516025349755,42.83019152707295,2758.633665457395,213.36921787162595,1533.0292239997239,1910.2123612530918,617.7677574641552,81.62470616278998,336.26122672743134,-178.88897966238287,196.9143962106789,2189.4666158753735,2176.4081444574435,407.9594290889813,192.21093944734216,341.6149902476789,863.6765292652467,-50.99895523025764,-310.2074889136734,443.7645045517569,272.5694613619603,391.76356068702205,323.0793223061193,129.72331041092588,79.54742584589789,261.8675851925385,15.673786002569559,-88.63028583037475,-59.78473639363484,-45.43463351560987,-38.2065416260842,-29.790228193843337,315.6652700602237,-9.276132314960924,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,106312.5247591619
Iker Muñoz,Defensive Midfield,-10227.20212866613,-10068.136490699086,-8230.59571040875,-4317.059469045272,-6194.37385592971,-8249.979187081328,-8042.44085470322,-8435.939232943134,-6460.397549081365,-6338.251391350564,-6256.739160516605,-5713.22642041915,-4847.2881061225335,-5860.784242511508,239.0642869498257,-5002.127285448476,-5322.750373767738,-5134.04204380907,-3249.575070515445,-4797.835020372111,-4821.2597449408695,-4654.655512183903,-4599.401132068889,-3709.5554051430427,-3733.5305649478246,-2523.6776751765583,-3746.787386820781,-1604.8581599716388,-3119.5300016116344,-971.9206110414402,-5646.385544023997,-2225.5531482893666,-597.9963402994264,-2721.5348551953925,-2396.768146745793,-2593.479222021921,-2540.871358378755,-1971.259300819616,-2254.594636802775,-524.8552769115616,-2361.472507058308,-1950.7542129793214,-1271.8015545425756,-1059.2856706084237,812.6984040806487,-1245.7894556120318,742.9094604923721,-1423.9991283273296,-1314.4371350758056,-1560.488754838383,-335.41270675397806,-826.2212545126799,-526.9447118315842,-259.5139226201597,-804.2344992222395,-845.9119320195338,-660.6952705245942,-684.2367718535604,-709.6917500025463,-466.1995889152191,-447.3895433836388,-403.217774534356,-425.2029261760398,-345.86767523441614,-217.8163274761198,-230.32927762493668,-230.63172583644513,-153.60561411880403,-43.5721648097298,-159.67669490117737,-88.63028583037475,-59.78473639363484,-45.43463351560987,-38.2065416260842,-29.790228193843337,-20.66855934918131,-14.615128084665123,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,-199193.22865088953
Ismaël Bennacer,Defensive Midfield,-1315.222342712845,-3882.893874765607,-3887.8495581223347,-4203.275323661536,2946.3422668675335,-8576.937098018712,-8361.17373887932,-4016.3300933426817,-4926.6957436628445,1326.127100602974,-6256.739160516605,-6171.410797325524,-4229.733251321158,-3404.7432204824377,-2037.1329132639403,1201.4347290684557,597.7780557187641,-2818.030133925442,-4567.069832966781,928.0837108448558,-2472.5904225641716,811.4247095499584,-2260.501124567948,172.4113736970895,3354.6514777974216,5500.493384542057,1039.7176904196037,-1604.8581599716388,566.2513204245543,864.2143691846052,7187.938422709911,-1150.029353624689,1275.7550129711383,-904.9230251892697,-2396.768146745793,452.63185626132133,4003.7723943022374,807.1297924615751,-1312.7686391652094,6173.055282823372,791.0712748939892,1368.7953961602304,-27.7989410828978,-1059.2856706084237,-293.98715146511626,-244.68367534467515,-1135.9400541908515,-44.05256390803796,528.2197199692786,-946.108712906898,-335.41270675397806,594.5906670030116,-178.88897966238287,1708.8332023378323,757.6965173504282,-694.795928195685,-304.47703732006903,-92.9823634362847,318.50934760481687,198.73847017501373,240.22678300487965,154.8439391897398,85.95438601678177,-345.86767523441614,209.91409825179912,-230.32927762493668,-230.63172583644513,279.3928886727852,-43.5721648097298,-72.00145444930389,196.36650154035127,255.80814821512388,-45.43463351560987,133.99776289723778,198.5104196770172,-20.66855934918131,-11.945630199813023,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,-39905.01090872216
James Garner,Defensive Midfield,-5028.547253526714,-2966.5616353680543,-2259.3197510149294,-3782.273985741713,-4751.102889172251,-3263.871045286237,-3181.7643710177,-4016.3300933426817,-2881.760003104817,-4805.375692959857,-4391.82541343733,-3880.488912793652,-1759.5138321156533,-3053.880217335428,-4313.330113477707,1201.4347290684557,-3030.0418528623904,-38.815842065089065,-3908.322451741113,-3272.1790426465377,-2635.6924588403313,-2994.227595603994,-2260.501124567948,-2350.8670325489966,176.04841222216885,449.463568302072,-2535.45110404451,-1604.8581599716388,-2505.2331146056026,-53.85312092841752,479.08725828082294,-1795.3436304234956,167.33871948714227,-904.9230251892697,-2396.768146745793,-1432.0513761701734,2900.742548344768,807.1297924615751,-1312.7686391652094,356.970225775434,-1415.7093724726187,-844.2376765994709,-27.7989410828978,-1059.2856706084237,-1176.127811682755,-328.1091570336215,-845.7112673698656,-306.8995285593316,-853.7729213145343,-754.6136349022792,-196.40023578172205,-567.8918142370997,-178.88897966238287,413.7178476553272,-413.7517450790726,211.9000947474082,-304.47703732006903,-294.7044557198259,-28.07529203811454,198.73847017501373,62.25549852785127,460.44916337198276,-67.3928076410647,-402.08923310681405,-38.528125075195724,-230.32927762493668,-263.3912745862062,462.58456293076523,-9.634414809477763,-72.00145444930389,243.8659661021389,155.3922303850643,110.96535493235486,60.19591810152835,100.66728487521983,-20.66855934918131,60.130812691193654,-8.654402527576426,-6.12929395967585,191.1360828748293,,,,,-90812.90277109563
James Sands,Defensive Midfield,-5771.212235689487,-7319.139772506429,-7144.909172337146,-3736.7603275882193,-7036.2819198715615,-7923.021276143945,-7723.707970527121,-7699.337709676391,-6971.63148422087,-6009.778027409699,-7920.0406106143355,-8004.148304951022,-5464.84296092391,-5509.921239364498,239.0642869498257,-2934.273280609499,-5267.504385312188,-4207.6372798556185,-8519.554120320789,-4760.164502403579,-5147.463817493189,-4594.055953184636,-2260.501124567948,-2933.1620493750165,1330.8532945584338,-133.19631577716837,-3871.3497347809353,-1604.8581599716388,-1890.9362275995716,405.18062412809377,-104.29110384344558,-2655.762666155238,-17.397329426857073,-2570.1505360282154,-1069.5554684240699,-2611.439446442309,-2540.871358378755,-1971.259300819616,-2254.594636802775,1516.2239764987885,-2361.472507058308,-2266.901794802136,-1271.8015545425756,-1059.2856706084237,-2042.2295508055274,-1245.7894556120318,4816.295942190417,-1489.710869490153,-1659.9352953967586,-1384.951600000816,-57.38776480946604,-826.2212545126799,-875.0004440007856,-670.2994095679145,-934.3954172699619,-997.0279358433826,-660.6952705245942,-830.3113904037108,-651.9276433953911,-466.1995889152191,-560.6439971417476,-376.64340721416096,-527.4343886146041,-402.08923310681405,-361.24688939685893,-230.32927762493668,-263.3912745862062,-170.2594026877113,-9.634414809477763,-159.67669490117737,-88.63028583037475,-59.78473639363484,-45.43463351560987,-38.2065416260842,-29.790228193843337,-20.66855934918131,-17.284625969517222,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,-174978.93921483262
Jean-Eudes Aholou,Defensive Midfield,2398.1025681010233,7800.34217755319,8054.702360665306,-3452.2999641288793,-2586.1964390360617,5155.295161351376,5025.607396516868,7032.692755658445,6831.684764545813,-425.7308404149777,6898.463217529085,4366.829871521088,3180.925006295356,-1650.4282047473878,967.4473910182305,-866.4192757705216,-258.53476534226974,5056.410359678891,3337.898741741234,-277.37286414819,-26.059878421777164,-121.80849903874963,5925.648901685346,-2350.8670325489966,-2267.0101423108767,-2985.105624652461,-519.8847488983238,-1604.8581599716388,-1890.9362275995716,-3267.089336323997,1499.9993919982928,1216.1229946376025,-3659.336579445701,-753.5387060220927,257.6572098976533,-631.8235992173368,-1805.518127740441,-1276.6620274993184,3867.2743478413986,991.0919355728248,1106.3256530892193,-1002.3114675108782,-1271.8015545425756,563.0641479062957,1293.8660369266331,-411.53463872256793,-611.4915446722276,87.37091841760885,67.5555062080076,115.09317770203108,-1447.512474532026,-309.56237396151937,-178.88897966238287,-567.6030378309757,497.3746812549836,816.3641100428035,51.741195884456154,484.36017654764305,12.359582586894126,-466.1995889152191,5.628271648796785,-336.78185623386844,-67.3928076410647,553.6772507239498,-146.10104651575017,323.0793223061193,293.5210541597311,-170.2594026877113,92.17883519127835,15.673786002569559,-88.63028583037475,-59.78473639363484,-45.43463351560987,-38.2065416260842,-29.790228193843337,-20.66855934918131,-17.284625969517222,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,46259.55631158278
Jefferson Lerma,Defensive Midfield,-2800.552307038392,927.8503820715447,6969.015822593703,-3406.786305975385,1142.253558420709,3602.245084398808,3511.6261966803954,3349.685139324736,4786.749023987785,997.6537366621079,547.6758626104768,-215.01389754265645,93.15073228847548,1156.4758204286927,-4313.330113477707,9472.850748424366,966.0846454224345,-2354.827751948716,3337.898741741234,5.156020615805099,2616.193109252007,-109.68858723889628,78.3988829329926,-1768.5720157229766,1161.9091181216713,2028.316442957985,129.83593018303733,-1604.8581599716388,566.2513204245543,864.2143691846052,479.08725828082294,3152.0658250340225,1829.9631597131363,1214.457443151207,-1733.1618075849315,718.1866030484834,-187.74102033615034,112.53251914127738,4338.187346660181,-128.5292082881927,1526.6648240161921,-844.2376765994709,-27.7989410828978,-1059.2856706084237,1165.5546681677038,255.86921478900325,-642.0419432849634,613.0648477201961,-508.27476099358114,601.8098342971037,-752.4501196707462,723.7553871408018,517.2224846760198,71.39660853219841,-413.7517450790726,-543.6799243718361,-304.47703732006903,289.5940184807756,191.42831306907533,198.73847017501373,288.764406044069,154.8439391897398,-118.50853886034686,47.683229872368834,140.76007732572833,-230.32927762493668,-1.314884588118141,-86.99045984317489,-281.1364148114941,-159.67669490117737,101.36757241677591,-59.78473639363484,-45.43463351560987,-38.2065416260842,-29.790228193843337,-20.66855934918131,70.80880423060205,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,42305.245058817636
Jens Cajuste,Defensive Midfield,3140.767550263797,1386.016501770321,1540.5831322356837,-3384.029476898638,-2947.0141807254267,2539.6318738523128,2475.7443231080706,4086.286662591478,185.64360773222387,-2944.026630628283,7906.524702436801,7115.936132959335,710.7055870898516,103.8868109876625,13896.247488232422,-5002.127285448476,-1197.7165690866295,887.5889218883618,2679.151360515566,-1190.8829248851073,-189.16191469793674,-1442.878885222765,-3429.951128318419,366.5097126390961,-2993.4046213136344,-4247.9514486598655,-1001.2075499011489,-1604.8581599716388,-48.0455665814772,-3496.6062088522526,187.39807721868866,570.8087178387956,-4292.717318579413,-299.3857485205621,-1069.5554684240699,-1464.9784542742177,-1658.4474816127783,-1276.6620274993184,-370.9426415276443,-1921.904668808937,-1730.9637506678487,894.5740234260086,-1271.8015545425756,1577.0327844779952,-1240.2834960622195,-578.3856021004607,-1202.1325845184444,-175.4760462336848,988.8839337305496,-52.465015552010335,-891.4625906430022,-567.8918142370997,-526.9447118315842,-533.3709139186628,1929.144779779929,816.3641100428035,-304.47703732006903,-392.08753475325966,75.90009985476487,-133.73055937010272,-220.88063586742098,327.5773267710076,-67.3928076410647,-233.42455948962044,-181.95868699593495,46.37502234059129,-165.11262833692317,-53.682882705360335,227.9298351922865,103.349026454443,6.368643293200585,-59.78473639363484,-45.43463351560987,-38.2065416260842,-29.790228193843337,-20.66855934918131,78.81729788515834,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,-1359.6709469338111
Jesper Karlström,Defensive Midfield,170.10762161270256,6654.926878306249,6969.015822593703,-3315.7589896683967,5351.793878129966,11204.01651369296,10922.16575377471,9979.098848725413,1719.3454131507442,3734.931769502657,7654.509331209872,8032.3048867720845,-524.4041225129007,3612.516842457763,239.0642869498257,-866.4192757705216,4658.358207201732,5982.815123632341,6631.635647869573,3800.4607059454725,3040.2584035700224,3477.8053055176956,3586.748894184404,8130.443270319361,-564.6759897428708,-731.2675764065804,3258.217129126558,-1604.8581599716388,-1276.63934059354,-1660.471228626207,2812.600706777897,570.8087178387956,-1548.067448999994,1668.6104006527376,-405.94912926320876,2696.804660027879,-1511.3768354851154,-582.0647541790204,1983.6223525662685,-69.08029799468726,-2361.472507058308,736.5002325146014,1216.2036723767799,-1059.2856706084237,-1657.2954445287394,1006.6985499895208,-611.4915446722276,547.3531065573727,-47.61054723231014,1655.032763322507,1610.7618868576058,723.7553871408018,-875.0004440007856,-727.3529494217692,-543.9126631267949,211.9000947474082,51.741195884456154,-246.0129162031092,35.46522522975622,531.2074997201302,-107.62618210931207,447.16197971188524,85.95438601678177,-177.2030016172226,-2.670484595010881,-230.32927762493668,-132.35307958716217,-20.37530556754578,-145.3854148104859,-72.00145444930389,-41.13082126858708,-59.78473639363484,-45.43463351560987,-38.2065416260842,-29.790228193843337,-20.66855934918131,-6.606634430108826,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,113463.53663973513
Johann Lepenant,Defensive Midfield,6111.427478914892,5051.345459360532,-2259.3197510149294,-3110.9475279776725,-902.3803111523588,4010.9424730705364,3910.0423019005198,3349.685139324736,4275.5150888482785,778.671494034864,5940.804806866757,4366.829871521088,7503.80898990499,1507.3388235757025,2970.5009272063458,-2934.273280609499,-1464.7388466217906,5056.410359678891,2679.151360515566,-1605.2586225389668,1246.1360045322672,-885.3629424295107,8264.548909186286,-3321.35872725903,-660.8211079942199,-1746.1614166984398,-1552.8408051532597,-1604.8581599716388,-3119.5300016116344,-1201.4374835696958,1208.3102109361585,3582.2753428998935,-2102.275595741992,608.9201664824992,921.2635490585144,-1240.4756490193697,2018.318671578791,2196.324339102171,-1783.681637983992,-574.3960354894828,265.6473112352731,1052.6478143374159,-27.7989410828978,1577.0327844779952,-53.40333504212408,2675.208183768449,-784.6104701443948,153.08265958043228,988.8839337305496,-778.5505196528565,81.62470616278998,207.09650658964117,-178.88897966238287,-396.4424182694114,1148.1792714935953,1118.5961176905012,407.9594290889813,143.5193999306253,462.91961412270496,-466.1995889152191,-50.99895523025771,-203.91001963289324,-169.62427007962904,216.34790348956236,176.61771780591317,323.0793223061193,96.96376166116484,29.586060139176055,295.8053351927906,103.349026454443,-88.63028583037475,-45.439605275054895,-45.43463351560987,-38.2065416260842,-13.483039060210439,-20.66855934918131,-1.2676386604046275,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,53629.89040265326
Johnny Cardoso,Defensive Midfield,6111.427478914892,8029.425237402578,13483.135051023326,-3042.6770407474305,-2947.0141807254267,3438.7661289301145,3352.2597545923436,2613.0836160579943,2230.579348290251,-1301.6598109239535,2916.6203521436087,243.170479363718,93.15073228847548,2209.064829869723,2970.5009272063458,-866.4192757705216,579.3627262335806,-965.2206060185399,1361.6565980642301,447.78460674606407,1572.3400770845863,750.8251505506917,4756.198897934874,-215.78530418692372,1584.8691159114758,-5.925317475811572,-138.38543232349647,-1604.8581599716388,1794.845094436617,1323.2481142411161,1645.84398252936,1861.437271436409,-254.915106601999,-602.1543868549159,3575.68890570196,-505.1042380290448,-1805.518127740441,-1276.6620274993184,1983.6223525662685,773.1125978299716,370.7321039670164,-686.1638856880637,-27.7989410828978,1577.0327844779952,-149.63686161132074,422.72017816689606,-1517.820036850043,-372.611269722155,-47.61054723231014,522.020218461846,81.62470616278998,-955.3859746504701,-178.88897966238287,-807.227905217166,1538.662025636762,967.4801138666525,407.9594290889813,435.6686370309262,-62.733756002407674,-466.1995889152191,-50.99895523025771,-177.3356523126982,-220.74000129891118,553.6772507239494,-146.10104651575017,323.0793223061193,293.5210541597308,-170.2594026877113,92.17883519127835,-72.00145444930389,-88.63028583037475,-59.78473639363484,-45.43463351560987,-38.2065416260842,-29.790228193843337,-20.66855934918131,-14.615128084665123,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,57330.28017836092
Jonas Martin,Defensive Midfield,-10227.20212866613,-8006.388952054593,-6602.065903301344,-2963.0281389788156,-5953.828694803467,-7841.281798409599,-7644.024749483096,-7699.337709676391,-7994.099354499885,-5681.304663468833,-3988.6008194742444,-4338.6732897000265,-6082.397815725286,-4106.469226776458,13896.247488232422,-866.4192757705216,-4613.760188588173,-2818.030133925442,-4567.069832966781,-3950.248366080126,-4331.95363611239,-4266.8183345885955,-3429.951128318419,-2739.06371043301,-1770.9811758307328,-5321.361128885403,-3206.004510310844,4640.133375570173,-2505.2331146056026,-512.8868659849288,-4479.628819775459,-1580.2388714905603,-1442.503992477709,-2418.7662168610386,4902.901584023684,-2315.0957435059095,3194.8838406000937,-582.0647541790204,-2725.507635621557,-1684.1090276349153,-259.77665242344295,-1476.5328402450998,-1271.8015545425756,5632.907330764795,-791.1937054059672,-1162.3639739230855,-275.43715993213914,-1423.9991283273296,-738.6068678742166,-1217.3934067467744,-474.42517772623404,-826.2212545126799,-875.0004440007856,-464.906666094037,-804.2344992222395,-845.9119320195338,-304.47703732006903,-538.16215330341,-628.822000752529,198.73847017501373,-390.76231650458425,-323.4946725737709,-425.2029261760398,-233.42455948962044,-253.67396795630458,46.37502234059129,-165.11262833692317,-153.60561411880403,227.9298351922865,-159.67669490117737,-88.63028583037475,-59.78473639363484,-45.43463351560987,-38.2065416260842,-29.790228193843337,-20.66855934918131,-9.276132314960924,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,-135311.44623495798
Jorginho,Defensive Midfield,-6513.877217852261,-8006.388952054593,-7144.909172337146,-2701.3246045962233,-3668.6496641041563,-6451.710676925722,-6289.409991734673,-5489.5331398761655,-7994.099354499885,-3163.0088732555273,-7617.62216514202,-7087.779551138274,-6082.397815725286,-2703.0172141884177,239.0642869498257,-5002.127285448476,-3462.802095764203,-6060.44680776252,-4567.069832966781,-2961.3972694061436,-2439.9700153089398,-2909.3882130050206,78.3988829329926,-3127.2603883170227,4594.7238939977815,5555.496457037242,-2516.354437458284,-1604.8581599716388,-2505.2331146056026,1782.2818592976275,-2729.4937334026536,-289.6103178929467,2014.6992086271352,-2115.9975785266847,-1733.1618075849315,-1964.8713673083462,-2540.871358378755,-1971.259300819616,-2725.507635621557,-3566.6578535959175,-2361.472507058308,-844.2376765994709,-1271.8015545425756,-1059.2856706084237,-2202.6187617541887,-1412.6404189899247,-1293.7837803566504,-1161.1521636760358,-508.27476099358114,-1241.3302914973517,-613.4376486984901,-180.39765382372923,169.16675250681848,-248.1032146493887,-934.3954172699619,-694.795928195685,-660.6952705245942,-684.2367718535604,-328.44864639532176,-466.1995889152191,-334.1350896255299,-376.64340721416096,-425.2029261760398,-458.31079097921184,-217.8163274761198,-230.32927762493668,-296.1508233359672,-186.91319125661857,24.303335190774277,-159.67669490117737,-88.63028583037475,-59.78473639363484,-45.43463351560987,-38.2065416260842,-29.790228193843337,-20.66855934918131,-17.284625969517222,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,-144421.37067714537
Joris Chotard,Defensive Midfield,-572.5573605500712,-904.8140967235606,-1173.6332129433256,-2689.9461900578494,-541.5625694629939,1640.497618774508,1599.2288916237953,2613.0836160579943,3764.281153708772,-535.2219617285997,5789.5955841305995,8032.3048867720845,3180.925006295356,-2352.1542110414075,4791.458687377358,1201.4347290684557,-1096.43225691812,887.5889218883618,-614.5855456127737,-1209.7181838693737,-26.059878421777164,-1358.0395026237913,-3429.951128318419,1531.0997462911357,-5347.142107819314,-3169.7364471913097,-544.6236124304797,4640.133375570173,4252.032642460743,-5562.2580616065525,1937.533163591494,-2225.5531482893666,-3052.3467044425597,-904.9230251892697,257.6572098976533,-151.88649109475034,-2540.871358378755,-1971.259300819616,1041.7963549287033,1119.8979078754194,-1100.454994277389,-1002.3114675108782,-1271.8015545425756,360.2704205919558,203.21940247573465,756.4221049226816,-927.1789970038262,-635.4582343734487,67.5555062080076,107.11421611850531,-474.42517772623404,-51.2329336859391,865.2782168452212,-887.1028610125629,-153.42990898362794,60.78409092355932,-304.47703732006903,-197.32137668639245,-207.14402252029578,531.2074997201302,-390.76231650458425,-17.88944839152794,-322.97146373747546,160.1263456171646,-74.38576555538052,46.37502234059129,64.20421291140389,179.47015725934156,-9.634414809477763,-159.67669490117737,-88.63028583037475,-59.78473639363484,110.96535493235486,-38.2065416260842,-29.790228193843337,-20.66855934918131,-9.276132314960924,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,1365.098017155602
Joshua Kimmich,Defensive Midfield,6854.092461077666,2302.348741167874,997.7398631998818,-2644.4325319043555,34698.30353553164,8915.311137131283,8691.035564542017,7769.2942789251865,696.8775428717307,24428.75369777721,-1619.6563299411123,701.3548562700925,2563.3701514939803,17997.899971485174,-1763.9892492382883,7404.996743585389,20541.579888172517,-1891.625369971991,4655.39350419257,19094.69100116974,13772.372390541323,17476.303434348316,3586.748894184404,16476.671844825643,8075.968854060249,8986.850243304183,16126.766317344562,-1604.8581599716388,17152.267269587403,11421.990505484366,2812.600706777897,570.8087178387956,11990.445849983098,10297.516593181821,-1069.5554684240699,10464.601721845624,6577.508701536338,9142.29707230515,-1312.7686391652094,287.6131637663449,475.81689669875976,8007.894614439334,6192.214126215491,-248.11076135106404,556.07566656279,3509.4630006579127,1180.7985072749116,6592.833293537126,3292.2050025369044,1591.2010706543008,-335.41270675397806,3823.7086704477647,5390.002735044839,3528.8411236758016,106.89192711181667,211.9000947474082,1832.832361907082,2821.5540733500493,3951.871653194881,1861.083617900596,2950.244069359628,2812.280671209244,2948.435334296583,328.7910192343579,2686.6525514188497,46.37502234059129,162.48285916068676,2211.2323626660295,-111.4476648102339,-72.00145444930389,1478.8520447086182,1360.3832443457793,580.165320276249,330.8026823524629,1013.8698763586619,-20.66855934918131,84.15629365486254,-8.654402527576426,-6.12929395967585,93.38362906170231,,,,,394838.3600440938
